Token," ""ShortName"""," ""Series"""," ""CompanyName"""," ""ticksize"""," ""Lotsize"""," ""DateOfListing"""," ""DateOfDeListing"""," ""IssuePrice"""," ""FaceValue"""," ""ISINCode"""," ""52WeeksHigh"""," ""52WeeksLow"""," ""LifeTimeHigh"""," ""LifeTimeLow"""," ""HighDate"""," ""LowDate"""," ""Symbol"""," ""InstrumentType"""," ""PermittedToTrade"""," ""IssueCapital"""," ""WarningPercent"""," ""FreezePercent"""," ""CreditRating"""," ""IssueRate"""," ""IssueStartDate"""," ""InterestPaymentDate"""," ""IssueMaturityDate"""," ""BoardLotQty"""," ""Name"""," ""ListingDate"""," ""ExpulsionDate"""," ""ReAdmissionDate"""," ""RecordDate"""," ""ExpiryDate"""," ""NoDeliveryStartDate"""," ""NoDeliveryEndDate"""," ""MFill"""," ""AON"""," ""ParticipantInMarketIndex"""," ""BookClsStartDate"""," ""BookClsEndDate"""," ""EGM"""," ""AGM"""," ""Interest"""," ""Bonus"""," ""Rights"""," ""Dividends"""," ""LocalUpdateDateTime"""," ""DeleteFlag"""," ""Remarks"""," ""NormalMarketStatus"""," ""OddLotMarketStatus"""," ""SpotMarketStatus"""," ""AuctionMarketStatus"""," ""NormalMarketEligibility"""," ""OddLotlMarketEligibility"""," ""SpotMarketEligibility"""," ""AuctionlMarketEligibility"""," ""MarginPercentage"""," ""ExchangeCode"""
2213,ECLN90,N1,EDELWEISS RF SR1 8.42 22MR21,0.01,1,,,0,1000.0,INE528S07078,0.0,0.0,1134.0,701.05,,,,0,0,0,1199.54,799.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ERFLNCDI
2215,ADIPP1,E1,ADITYA BIRLA FASH EQ PP RS7.5,0.01,1,,,0,10.0,IN9647O01027,0.0,0.0,195.05,62.05,,,,0,0,0,222.35,148.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABFRLPP1
2217,ECLN91,N2,EDELWEISS RF SR2 8.75 22MR21,0.01,1,,,0,1000.0,INE528S07086,0.0,0.0,1090.0,611.05,,,,0,0,0,1299.6,866.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ERFLNCDI
2219,ECLN92,N3,8.65% Edelweiss Retail Mar 23,0.01,1,,,0,1000.0,INE528S07094,0.0,0.0,1190.0,651.05,,,,0,0,0,1188.0,792.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ERFLNCDI
22228,MAHRE1,BE,MAH AND MAH FIN SER RIGHTS ENT,0.01,1,,,0,10.0,INE774D20016,83.95,67.8,83.95,67.8,,,,0,0,0,111.75,47.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,M&MFIN-RE
22233,DHUINV,EQ,DHUNSERI INVESTMENTS LIMITED,0.01,1,,,0,2.0,INE320L01011,2562.0,1361.0,2668.5,38.85,,,,0,0,0,1732.0,1154.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHUNINV
22239,BHABO4,EQ,BHARAT BOND ETF APRIL 2031,0.01,1,,,0,1000.0,INF754K01LE1,1410.12,1265.51,1410.12,972.0,,,,0,0,0,1654.52,1103.01,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EBBETF0431
22242,SGBT41,GB,2.50% SOV. GOLD BOND 14 JUL 28,0.01,1,,,0,4852.0,IN0020200146,0.0,0.0,12514.97,4501.0,,,,0,0,0,13986.2,11443.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBJUL28IV
22243,BHABO3,EQ,BHARAT BOND ETF APRIL 2025,0.01,1,,,0,1000.0,INF754K01LD3,1392.5,1163.65,1392.5,925.0,,,,0,0,0,1548.99,1032.66,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EBBETF0425
22250,GATRE1,BE,GATEWAY DIST LTD RIGHTS ENTITL,0.01,1,,,0,10.0,INE852F20015,42.0,11.1,42.0,11.1,,,,0,0,0,24.2,10.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GDL-RE
22255,NDRAUT,EQ,NDR AUTO COMPONENTS LTD,0.01,1,,,0,10.0,INE07OG01012,1220.0,551.0,1220.0,27.18,,,,0,0,0,1271.4,847.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NDRAUTO
22277,WORPER,EQ,WORTH PERIPHERALS LIMITED,0.01,1,,,0,10.0,INE196Y01018,190.47,114.99,190.47,29.75,,,,0,0,0,188.25,125.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WORTH
22282,TIRFOR,EQ,TIRUPATI FORGE LTD,0.01,1,,,0,2.0,INE319Y01024,72.88,28.21,72.88,2.18,,,,0,0,0,43.2,35.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TIRUPATIFL
22287,SPERE1,BE,SPENCERS RETAIL RIGHTS ENTIT,0.01,1,,,0,10.0,INE020820010,33.9,9.85,33.9,9.85,,,,0,0,0,25.45,10.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SPENCER-RE
2229,MODRUB,EQ,MODI RUBBER LTD,0.01,1,,,0,10.0,INE832A01018,163.7,90.0,216.05,19.7,,,,0,0,0,126.34,103.37,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MODIRUBBER
22292,577H30,GS,5.77% G-SEC. 3 AUG 30,0.01,1,,,0,100.0,IN0020200153,0.0,0.0,0.0,0.0,,,,0,0,0,102.74,92.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,577GS2030
22308,MINBUS,RR,MINDSPACE BUSINESS PARKS REIT,0.01,1,,,0,10.0,INE0CCU25019,0.0,0.0,469.99,274.95,,,,0,0,0,541.84,361.23,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MINDSPACE
22313,TATP10,E1,TATA STEEL LIMITED PP RS2.504,0.01,1,,,0,10.0,IN9081A01010,0.0,0.0,294.1,28.55,,,,0,0,0,268.25,210.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TATASTLPP
22321,SATRE1,BE,SATIN CREDIT NET RIGHTS ENTITL,0.01,1,,,0,10.0,INE836B20017,26.5,11.25,26.5,11.25,,,,0,0,0,24.75,10.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SATIN-RE
22344,ICIA30,EQ,ICICI PRU NIFALPHA LWVOL30 ETF,0.01,1,,,0,10.0,INF109KC17V7,31.8,24.0,32.67,9.99,,,,0,0,0,32.47,21.64,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ALPL30IETF
22347,MACCNC,EQ,MACPOWER CNC MACHINES LTD,0.01,1,,,0,10.0,INE155Z01011,1610.95,601.2,1736.95,32.65,,,,0,0,0,906.15,741.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MACPOWER
22362,MADCOP,BE,MADHAV COPPER LIMITED,0.01,1,,,0,5.0,INE813V01022,84.0,33.55,139.95,7.08,,,,0,0,0,58.74,53.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MCL
22365,ICIPIT,EQ,ICICI PRUDENTIAL NIFTY IT ETF,0.01,1,,,0,10.0,INF109KC16I6,49.53,33.43,49.53,15.9,,,,0,0,0,44.38,29.59,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ITIETF
22377,MAXHEA,EQ,MAX HEALTHCARE INSTITUTE LTD,0.01,1,,,0,10.0,INE027H01010,1314.3,888.9,1314.3,97.15,,,,0,0,0,1253.6,1025.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAXHEALTH
22385,SGBT42,GB,2.50% SOV. GOLD BOND 11 AUG 28,0.01,1,,,0,100.0,IN0020200161,0.0,0.0,12698.99,4281.11,,,,0,0,0,13989.67,11446.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBAUG28V
22386,MINRE1,BE,MINDA INDUSTRIES RIGHTS ENTITL,0.01,1,,,0,10.0,INE405E20015,133.0,56.0,133.0,56.0,,,,0,0,0,81.4,34.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MINDA-RE
2241,MODTHR,EQ,MODERN THREAD LTD.,0.01,1,,,0,10.0,INE794W01014,62.0,31.35,90.9,0.7,,,,0,0,0,47.61,43.08,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MODTHREAD
22415,LOVLIN,EQ,LOVABLE LINGERIE LIMITED,0.01,1,,,0,10.0,INE597L01014,146.22,76.05,637.0,31.85,,,,0,0,0,113.26,75.51,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LOVABLE
22423,TOTTRA,EQ,TOTAL TRANSPORT SYSTEMS LTD,0.01,1,,,0,10.0,INE336X01012,93.5,61.99,202.55,17.5,,,,0,0,0,84.86,56.57,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TOTAL
22428,MAXI,EQ,MAX INDIA LIMITED,0.01,1,,,0,10.0,INE0CG601016,293.44,165.97,319.29,45.39,,,,0,0,0,254.25,169.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAXIND
22433,HDFBET,EQ,HDFC NIFTY BANKING ETF,0.01,1,,,0,10.0,INF179KC1HY0,59.49,48.51,59.49,20.01,,,,0,0,0,68.46,45.64,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HDFCNIFBAN
22436,CKPPRO,SZ,CKP PRODUCTS LTD,0.01,1,,,0,10.0,INE977V01017,0.0,0.0,121.1,22.2,,,,0,0,0,23.3,21.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CKPPRODUCT
22438,680H60,GS,6.80% G-Sec. 15 Dec 60,0.01,1,,,0,100.0,IN0020200187,0.0,0.0,112.0,74.53,,,,0,0,0,100.81,91.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,68GS2060
22440,UTIBET,EQ,UTI NIFTY BANK ETF,0.01,1,,,0,10.0,INF789F1AUV1,60.4,48.71,60.4,20.25,,,,0,0,0,68.79,45.86,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,UTIBANKETF
2246,ECLN93,N4,9% Edelweiss Retail Mar 23,0.01,1,,,0,1000.0,INE528S07102,0.0,0.0,1140.21,685.0,,,,0,0,0,1294.8,863.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ERFLNCDI
22463,EPADUR,EQ,EPACK DURABLE LIMITED,0.01,1,,,0,10.0,INE0G5901015,669.95,316.0,669.95,150.6,,,,0,0,0,415.0,276.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EPACK
22468,ADDLEA,SM,ADDICTIVE LEARNING TECH LTD,0.01,1,,,0,10.0,INE0RDH01021,448.5,125.6,448.5,125.6,,,,0,0,0,173.85,115.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LAWSIKHO
22472,KONENG,SM,KONSTELEC ENGINEERS LTD INVIT,0.01,1,,,0,10.0,INE0QEI01011,184.9,57.0,322.8,57.0,,,,0,0,0,66.25,54.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KONSTELEC
22476,SGBT66,GB,2.50% SOV. GOLD BOND 28 DEC 31,0.01,1,,,0,6199.0,IN0020230168,0.0,0.0,14495.0,6021.0,,,,0,0,0,16058.4,13138.69,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBDE31III
22477,NOVAGR,EQ,NOVA AGRITECH LIMITED,0.01,1,,,0,2.0,INE02H701025,75.5,40.4,94.0,40.4,,,,0,0,0,56.53,37.68,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NOVAAGRI
22488,UTIIET,EQ,UTI NIFTY IT ETF,0.01,1,,,0,10.0,INF789F1AZD8,469.99,325.0,469.99,321.68,,,,0,0,0,419.79,279.86,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIFITETF
225,EIHRE1,BE,EIH LTD RIGHTS ENTITLEMENTS,0.01,1,,,0,10.0,INE230A20015,24.7,7.65,24.7,7.65,,,,0,0,0,11.2,4.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EIH-RE
22510,TQE24A,TB,91 Day T-Bill 02 May 24,0.01,1,,,0,100.0,IN002023X450,0.0,0.0,0.0,0.0,,,,0,0,0,104.81,94.82,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,91D020524
22511,THH24A,TB,182 Day T-Bill 01 Aug 24,0.01,1,,,0,100.0,IN002023Y458,0.0,0.0,0.0,0.0,,,,0,0,0,104.73,94.76,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,182D010824
22512,TYA25E,TB,364 Day T-Bill 30 Jan 25,0.01,1,,,0,100.0,IN002023Z463,0.0,0.0,0.0,0.0,,,,0,0,0,104.18,94.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,364D300125
22517,FONRET,SM,FONEBOX RETAIL LIMITED,0.01,1,,,0,10.0,INE0Q4701019,187.0,68.85,217.0,68.85,,,,0,0,0,114.2,76.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FONEBOX
2252,ECLN94,N5,8.88% Edelweiss Retail Mar 28,0.01,1,,,0,1000.0,INE528S07110,0.0,0.0,1020.0,650.1,,,,0,0,0,1152.0,768.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,888ERFL28
22521,UTIN05,EQ,UTI NIFTY 5 YR BENCH GSEC ETF,0.01,1,,,0,10.0,INF789F1AZE6,65.0,57.99,66.14,53.2,,,,0,0,0,66.6,60.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIF5GETF
22524,UTIN10,EQ,UTI NIFTY 10 YR BENCH G-EC ETF,0.01,1,,,0,10.0,INF789F1AZF3,27.25,23.85,27.3,21.6,,,,0,0,0,27.3,24.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIF10GETF
22527,DELLI,SM,DELAPLEX LIMITED,0.01,1,,,0,10.0,INE0SK801018,248.0,126.0,336.0,126.0,,,,0,0,0,212.9,142.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DELAPLEX
22537,DOCHEA,ST,DOCMODE HEALTH TECH LTD,0.01,1,,,0,10.0,INE0OGG01015,104.6,36.9,288.2,36.9,,,,0,0,0,91.1,82.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHTL
2254,ECLN95,N6,9.25% Edelweiss Retail Mar 28,0.01,1,,,0,1000.0,INE528S07128,0.0,0.0,1049.5,587.01,,,,0,0,0,1200.0,800.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,925ERFL28
22542,CHON38,NJ,8.45% CHOLAMANDALAM INV JAN 26,0.01,1,,,0,1000.0,INE121A07RQ3,0.0,0.0,0.0,0.0,,,,0,0,0,1308.22,872.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,875CIFC23B
22545,CHON39,NK,0% CHOLAMANDALAM INV JAN 26,0.01,1,,,0,1000.0,INE121A07RR1,0.0,0.0,0.0,0.0,,,,0,0,0,1345.2,896.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CIFC26
22551,CHON40,NL,8.5% CHOLAMANDALAM INV JAN 27,0.01,1,,,0,1000.0,INE121A07RT7,0.0,0.0,0.0,0.0,,,,0,0,0,1254.0,836.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,85CIFC27
22553,CHON41,NM,0% CHOLAMANDALAM INV JAN 27,0.01,1,,,0,1000.0,INE121A07RS9,0.0,0.0,0.0,0.0,,,,0,0,0,1290.36,860.24,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CIF27
22556,CHON42,NN,8.6% CHOLAMANDALAM INV JAN 29,0.01,1,,,0,1000.0,INE121A07RV3,0.0,0.0,0.0,0.0,,,,0,0,0,1257.63,838.42,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,86CIFC29
22558,CHON43,NO,0% CHOLAMANDALAM INV JAN 29,0.01,1,,,0,1000.0,INE121A07RU5,0.0,0.0,0.0,0.0,,,,0,0,0,1333.2,888.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CIF29
2256,PENLAN,EQ,PENINSULA LAND LIMITED,0.01,1,,,0,2.0,INE138A01028,56.8,20.87,193.63,0.75,,,,0,0,0,42.39,28.26,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PENINLAND
22560,MEGIND,SM,MEGATHERM INDUCTION LIMITED,0.01,1,,,0,10.0,INE531R01010,387.0,255.0,490.0,195.0,,,,0,0,0,331.6,221.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MEGATHERM
22566,BLSESE,EQ,BLS E-SERVICES LIMITED,0.01,1,,,0,10.0,INE0NLT01010,249.0,131.31,423.7,131.31,,,,0,0,0,194.97,176.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BLSE
22571,BAWSTU,SM,BAWEJA STUDIOS LIMITED,0.01,1,,,0,10.0,INE0JFJ01011,88.0,44.0,183.0,44.0,,,,0,0,0,53.05,43.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BAWEJA
22577,ADRRE1,BE,ADROIT INFOTECH LIMITED RE,0.01,1,,,0,100.0,INE737B20017,5.4,1.4,0.0,0.0,,,,0,0,0,1.95,0.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ADRO-RE
22582,INBRE1,BE,INDIABULLS HOUSING FIN LTD RE,0.01,1,,,0,100.0,INE148I20012,49.5,36.55,0.0,0.0,,,,0,0,0,65.1,27.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IBUL-RE
22587,MAGRE1,BE,MAGNUM VENTURES LIMITED RE,0.01,1,,,0,100.0,INE387I20016,0.0,0.0,0.0,0.0,,,,0,0,0,12.6,5.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAGNUM-RE
2259,MORLAB,EQ,MOREPEN LABORATORIES LIMITED,0.01,1,,,0,2.0,INE083A01026,94.45,42.0,222.0,2.05,,,,0,0,0,58.47,38.98,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MOREPENLAB
22592,DSPHEA,EQ,DSP NIFTY HEALTHCARE ETF,0.01,1,,,0,10.0,INF740KA1UF4,152.04,120.0,152.04,114.9,,,,0,0,0,172.66,115.11,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HEALTHADD
22595,HDFPSU,EQ,HDFC NIFTY PSU BANK ETF,0.01,1,,,0,10.0,INF179KC1HW4,77.4,55.68,81.65,55.68,,,,0,0,0,91.74,61.16,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HDFCPSUBK
22602,PTCIND,EQ,PTC INDIA FINANCIAL SERVICES L,0.01,1,,,0,10.0,INE560K01014,49.5,29.41,73.15,6.7,,,,0,0,0,42.5,28.33,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PFS
2262,MORSTA,EQ,MORGAN STANLEY,0.01,1,,,0,10.0,INF063A01019,0.0,0.0,73.0,5.1,,,,0,0,0,32.35,26.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MORGANSTAN
22627,TQE24B,TB,91 Day T-Bill 09 May 24,0.01,1,,,0,100.0,IN002023X468,0.0,0.0,0.0,0.0,,,,0,0,0,104.89,94.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,91D090524
22628,THH24B,TB,182 Day T-Bill 08 Aug 24,0.01,1,,,0,100.0,IN002023Y466,0.0,0.0,0.0,0.0,,,,0,0,0,104.84,94.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,182D080824
22629,TYB25A,TB,364 Day T-Bill 06 Feb 25,0.01,1,,,0,100.0,IN002023Z471,0.0,0.0,0.0,0.0,,,,0,0,0,104.79,94.81,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,364D060225
2263,BANBAN,EQ,BANDHAN BANK LIMITED,0.01,1,,,0,10.0,INE545U01014,211.8,128.16,741.8,128.16,,,,0,0,0,181.26,148.31,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BANDHANBNK
22638,NAGRE1,BE,NAGREEKA EXPORTS LTD RE,0.01,1,,,0,10.0,INE123B20010,17.8,7.75,0.0,0.0,,,,0,0,0,16.55,7.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAGREE-RE
22645,ITAEDI,SM,ITALIAN EDIBLES LIMITED,0.01,1,,,0,10.0,INE0R7R01018,62.75,29.2,67.6,29.2,,,,0,0,0,41.2,27.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ITALIANE
22649,APESUR,EQ,APEEJAY SURRENDRA PARK HOT LTD,0.01,1,,,0,1.0,INE988S01028,206.2,129.0,235.0,129.0,,,,0,0,0,182.22,121.48,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PARKHOTELS
22656,SIIND,EQ,SIGNPOST INDIA LTD,0.01,1,,,0,2.0,INE0KGZ01021,403.3,180.37,466.0,180.37,,,,0,0,0,313.6,209.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SIGNPOST
22663,JANSMA,EQ,JANA SMALL FINANCE BANK LTD,0.01,1,,,0,10.0,INE953L01027,574.35,363.8,760.9,363.8,,,,0,0,0,581.8,387.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JSFB
22670,RASPER,EQ,RASHI PERIPHERALS LIMITED,0.01,1,,,0,5.0,INE0J1F01024,454.25,245.15,474.9,245.15,,,,0,0,0,379.55,253.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RPTECH
22675,CAPSM,EQ,CAPITAL SMALL FINANCE BANK LTD,0.01,1,,,0,10.0,INE646H01017,330.65,250.0,469.0,250.0,,,,0,0,0,336.4,224.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CAPITALSFB
2268,MOTGEN,EQ,MOTOR & GENERAL FIN LTD,0.01,1,,,0,5.0,INE861B01023,41.8,23.55,54.93,0.73,,,,0,0,0,31.74,21.16,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MOTOGENFIN
22680,NDRINV,IV,NDR INVIT TRUST,0.01,1,,,0,10.0,INE0Q7Q23015,0.0,0.0,122.0,100.35,,,,0,0,0,144.0,96.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NDRINVIT
22688,ALPSOL,SM,ALPEX SOLAR LIMITED,0.01,1,,,0,10.0,INE0R4701017,1449.7,495.0,1449.7,235.0,,,,0,0,0,1448.2,965.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ALPEXSOLAR
22708,TQE24C,TB,91 Day T-Bill 16 May 24,0.01,1,,,0,100.0,IN002023X476,0.0,0.0,0.0,0.0,,,,0,0,0,104.85,94.86,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,91D160524
22709,THH24C,TB,182 Day T-Bill 15 Aug 24,0.01,1,,,0,100.0,IN002023Y474,0.0,0.0,0.0,0.0,,,,0,0,0,104.89,94.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,182D150824
22710,TYB25B,TB,364 Day T-Bill 13 Feb 25,0.01,1,,,0,100.0,IN002023Z489,0.0,0.0,0.0,0.0,,,,0,0,0,104.79,94.81,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,364D130225
22714,POLIRR,ST,POLYSIL IRRIGATION SYSTEMS LTD,0.01,1,,,0,10.0,INE517M01028,267.0,14.25,264.95,14.25,,,,0,0,0,272.3,261.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,POLYSIL
22717,ENTHEA,EQ,ENTERO HEALTHCARE SOL LIMITED,0.01,1,,,0,10.0,INE010601016,1584.25,1057.1,1584.25,970.0,,,,0,0,0,1282.5,855.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ENTERO
22722,LICEF2,EQ,LIC MF NIFTY MIDCAP 100 ETF,0.01,1,,,0,10.0,INF767K01RN1,67.5,46.03,67.5,44.1,,,,0,0,0,69.22,46.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LICNMID100
22728,WISTRA,ST,WISE TRAVEL INDIA LIMITED,0.01,1,,,0,10.0,INE623Y01011,282.5,115.2,342.95,115.2,,,,0,0,0,171.95,155.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WTICAB
22730,VIBSTE,EQ,VIBHOR STEEL TUBES LIMITED,0.01,1,,,0,10.0,INE0QTF01015,285.05,125.0,446.25,125.0,,,,0,0,0,183.52,122.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VSTL
22739,MOTNAS,EQ,MOTILAL OSWAL MS NASDAQ 100ETF,0.01,1,,,0,10.0,INF247L01AP3,242.97,159.3,230.99,8.91,,,,0,0,0,257.79,171.86,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MON100
2275,IRICLO,EQ,IRIS CLOTHINGS LIMITED,0.01,1,,,0,2.0,INE01GN01025,36.9,20.73,53.0,2.32,,,,0,0,0,42.43,28.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IRISDOREME
22761,TQE24D,TB,91 Day T-Bill 23 May 24,0.01,1,,,0,100.0,IN002023X492,0.0,0.0,0.0,0.0,,,,0,0,0,104.84,94.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,91D230524
22762,THH24D,TB,182 Day T-Bill 22 Aug 24,0.01,1,,,0,100.0,IN002023Y490,0.0,0.0,0.0,0.0,,,,0,0,0,104.81,94.82,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,182D220824
